gene_stable_id,gene_type,gene_name,hgnc_name,hgnc_id
ENSG00000277101,protein_coding,ARHGEF26,ARHGEF26,HGNC:24490
ENSG00000276357,protein_coding,KIR3DL2,KIR3DL2,HGNC:6339
ENSG00000275351,polymorphic_pseudogene,KIR2DS4,KIR2DS4,HGNC:6336
ENSG00000274106,unprocessed_pseudogene,,,
ENSG00000277976,unprocessed_pseudogene,KRT18P40,KRT18P40,HGNC:33409
ENSG00000279974,lncRNA,,,
ENSG00000275353,protein_coding,KIR2DS4,KIR2DS4,HGNC:6336
ENSG00000282391,processed_pseudogene,,,
ENSG00000278780,protein_coding,ZNF430,ZNF430,HGNC:20808
ENSG00000277833,protein_coding,KIR2DL1,KIR2DL1,HGNC:6329
ENSG00000276371,protein_coding,SINHCAF,SINHCAF,HGNC:30702
ENSG00000277442,protein_coding,NCR1,NCR1,HGNC:6731
ENSG00000276882,protein_coding,KIR3DL2,KIR3DL2,HGNC:6339
ENSG00000275253,protein_coding,KIR2DS2,KIR2DS2,HGNC:6334
ENSG00000281062,transcribed_unprocessed_pseudogene,,,
ENSG00000275626,protein_coding,KIR3DL2,KIR3DL2,HGNC:6339
ENSG00000281496,unprocessed_pseudogene,,,
ENSG00000274449,lncRNA,,,
ENSG00000281617,transcribed_unprocessed_pseudogene,ANKRD18DP,ANKRD18DP,HGNC:28016
ENSG00000278809,protein_coding,KIR3DL2,KIR3DL2,HGNC:6339
ENSG00000279318,TEC,,,
ENSG00000278091,protein_coding,ZNF85,ZNF85,HGNC:13160
ENSG00000281753,lncRNA,,,
ENSG00000280541,lncRNA,FTCD-AS1,FTCD-AS1,HGNC:40243
ENSG00000275887,transcribed_unprocessed_pseudogene,KIR3DP1,KIR3DP1,HGNC:16343
ENSG00000281289,protein_coding,LSS,LSS,HGNC:6708
ENSG00000276938,lncRNA,,,
ENSG00000267237,unprocessed_pseudogene,,,
ENSG00000278817,protein_coding,,,
ENSG00000281577,processed_pseudogene,,,
ENSG00000278495,protein_coding,KIR2DL1,KIR2DL1,HGNC:6329
ENSG00000275546,protein_coding,KIR2DL2,KIR2DL2,HGNC:6330
ENSG00000267639,processed_pseudogene,,,
ENSG00000281503,unprocessed_pseudogene,,,
ENSG00000274706,snRNA,RNU6-821P,RNU6-821P,HGNC:47784
ENSG00000278747,snRNA,U6,,
ENSG00000276017,protein_coding,,,
ENSG00000282388,processed_pseudogene,,,
ENSG00000281157,lncRNA,ARHGEF26-AS1,ARHGEF26-AS1,HGNC:41048
ENSG00000282551,processed_pseudogene,,,
ENSG00000282176,lncRNA,FLJ13224,,
ENSG00000263322,lncRNA,,,
ENSG00000282112,lncRNA,DSEL-AS1,DSEL-AS1,HGNC:55325
ENSG00000262102,protein_coding,DSEL,DSEL,HGNC:18144
ENSG00000281020,protein_coding,SNTG2,SNTG2,HGNC:13741
ENSG00000282220,lncRNA,,,
ENSG00000279612,TEC,,,
ENSG00000277603,protein_coding,TPO,TPO,HGNC:12015
ENSG00000275321,unprocessed_pseudogene,,,
ENSG00000280428,processed_pseudogene,BNIP3P24,BNIP3P24,HGNC:49704
ENSG00000280030,lncRNA,,,
ENSG00000275050,protein_coding,ZNF66,ZNF66,HGNC:13135
ENSG00000274402,protein_coding,KIR2DL3,KIR2DL3,HGNC:6331
ENSG00000281513,lncRNA,,,
ENSG00000281081,lncRNA,,,
ENSG00000281914,lncRNA,,,
ENSG00000280830,protein_coding,ADI1,ADI1,HGNC:30576
ENSG00000281464,lncRNA,,,
ENSG00000279389,protein_coding,GARRE1,GARRE1,HGNC:29016
ENSG00000281048,lncRNA,,,
ENSG00000276209,polymorphic_pseudogene,KIR2DS4,KIR2DS4,HGNC:6336
ENSG00000274891,protein_coding,TRAPPC12,TRAPPC12,HGNC:24284
ENSG00000282469,lncRNA,LINC00254,LINC00254,HGNC:14160
ENSG00000280759,protein_coding,AP2A2,AP2A2,HGNC:562
ENSG00000276333,protein_coding,HS3ST6,HS3ST6,HGNC:14178
ENSG00000275495,transcribed_unprocessed_pseudogene,,,
ENSG00000282650,lncRNA,MEIOB,MEIOB,HGNC:28569
ENSG00000278288,transcribed_processed_pseudogene,LILRP2,LILRP2,HGNC:15497
ENSG00000275255,transcribed_unprocessed_pseudogene,KIR3DP1,KIR3DP1,HGNC:16343
ENSG00000275637,protein_coding,NCR1,NCR1,HGNC:6731
ENSG00000262860,protein_coding,LSM14A,LSM14A,HGNC:24489
ENSG00000274639,protein_coding,KIR3DL3,KIR3DL3,HGNC:16312
ENSG00000273528,transcribed_processed_pseudogene,LILRP2,LILRP2,HGNC:15497
ENSG00000282069,lncRNA,LINC02124,LINC02124,HGNC:52981
ENSG00000278656,protein_coding,KIR3DL2,KIR3DL2,HGNC:6339
ENSG00000281104,lncRNA,,,
ENSG00000281870,lncRNA,,,
ENSG00000280892,lncRNA,,,
ENSG00000278116,protein_coding,KIR2DL5A,,
ENSG00000275486,protein_coding,KIR3DL1,KIR3DL1,HGNC:6338
ENSG00000275500,protein_coding,,,
ENSG00000282377,transcribed_unprocessed_pseudogene,,,
ENSG00000262573,protein_coding,KRTAP9-2,KRTAP9-2,HGNC:16926
ENSG00000263115,unprocessed_pseudogene,KRTAP9-10P,KRTAP9-10P,HGNC:34210
ENSG00000262896,protein_coding,KRTAP9-4,KRTAP9-4,HGNC:18902
ENSG00000276327,protein_coding,KIR2DS1,KIR2DS1,HGNC:6333
ENSG00000280770,lncRNA,,,
ENSG00000263263,protein_coding,KRTAP9-6,KRTAP9-6,HGNC:18914
ENSG00000276582,protein_coding,ABCB11,ABCB11,HGNC:42
ENSG00000281723,lncRNA,,,
ENSG00000262221,protein_coding,KRTAP9-7,KRTAP9-7,HGNC:18915
ENSG00000262542,protein_coding,KRTAP29-1,KRTAP29-1,HGNC:34211
ENSG00000282429,processed_pseudogene,,,
ENSG00000262214,unprocessed_pseudogene,KRTAP9-12P,KRTAP9-12P,HGNC:48873
ENSG00000262946,unprocessed_pseudogene,KRTAP9-11P,KRTAP9-11P,HGNC:18918
ENSG00000262594,protein_coding,KRTAP9-9,KRTAP9-9,HGNC:16773
ENSG00000274597,snRNA,U6,,
ENSG00000277691,transcribed_unprocessed_pseudogene,,,
ENSG00000282233,lncRNA,,,
ENSG00000278229,protein_coding,RPS17,RPS17,HGNC:10397
ENSG00000274763,protein_coding,KIR3DL3,KIR3DL3,HGNC:16312
ENSG00000277375,unprocessed_pseudogene,KIR2DP1,KIR2DP1,HGNC:16344
ENSG00000278140,snRNA,U6,,
ENSG00000276625,protein_coding,KIR2DL1,KIR2DL1,HGNC:6329
ENSG00000274681,processed_pseudogene,SUDS3P1,SUDS3P1,HGNC:44000
ENSG00000278373,protein_coding,G6PC2,G6PC2,HGNC:28906
ENSG00000280635,protein_coding,PROP1,PROP1,HGNC:9455
ENSG00000274679,protein_coding,SPATC1L,SPATC1L,HGNC:1298
ENSG00000282770,lncRNA,DLG5-AS1,DLG5-AS1,HGNC:45109
ENSG00000278271,protein_coding,KIR2DL4,KIR2DL4,HGNC:6332
ENSG00000282690,lncRNA,,,
ENSG00000276516,misc_RNA,RN7SL284P,RN7SL284P,HGNC:46300
ENSG00000276274,snRNA,RNU6-1266P,RNU6-1266P,HGNC:48229
ENSG00000275317,protein_coding,KIR2DL4,KIR2DL4,HGNC:6332
ENSG00000281486,protein_coding,SNTG2,SNTG2,HGNC:13741
ENSG00000281351,processed_pseudogene,SUDS3P1,SUDS3P1,HGNC:44000
ENSG00000280559,lncRNA,,,
ENSG00000282753,lncRNA,,,
ENSG00000282649,lncRNA,SEPTIN9-DT,SEPTIN9-DT,HGNC:52818
ENSG00000280647,lncRNA,,,
ENSG00000274382,protein_coding,PROP1,PROP1,HGNC:9455
ENSG00000282302,protein_coding,SEPTIN9,SEPTIN9,HGNC:7323
ENSG00000281644,lncRNA,,,
ENSG00000281149,unprocessed_pseudogene,,,
ENSG00000282606,lncRNA,,,
ENSG00000280986,lncRNA,LINC01659,LINC01659,HGNC:52447
ENSG00000281254,processed_pseudogene,,,
ENSG00000278666,transcribed_unprocessed_pseudogene,,,
ENSG00000281173,processed_pseudogene,ABCB10P1,ABCB10P1,HGNC:14114
ENSG00000281949,lncRNA,,,
ENSG00000278508,transcribed_unprocessed_pseudogene,GOLGA8DP,GOLGA8DP,HGNC:32376
ENSG00000282330,lncRNA,,,
ENSG00000281995,lncRNA,,,
ENSG00000281076,transcribed_unprocessed_pseudogene,ZDHHC8P1,ZDHHC8P1,HGNC:26461
ENSG00000281942,lncRNA,,,
ENSG00000282752,protein_coding,CTDP1,CTDP1,HGNC:2498
ENSG00000262113,processed_pseudogene,,,
ENSG00000282480,TEC,,,
ENSG00000282766,TEC,,,
ENSG00000277909,protein_coding,SPC25,SPC25,HGNC:24031
ENSG00000277428,misc_RNA,Y_RNA,,
ENSG00000276256,protein_coding,,,
ENSG00000275245,unprocessed_pseudogene,,,
ENSG00000276154,protein_coding,KIR2DS4,KIR2DS4,HGNC:6336
ENSG00000280839,transcribed_unprocessed_pseudogene,CES5AP1,CES5AP1,HGNC:38516
ENSG00000281919,protein_coding,SLC45A2,SLC45A2,HGNC:16472
ENSG00000275225,unprocessed_pseudogene,,,
ENSG00000277567,snRNA,U6,,
ENSG00000278856,protein_coding,KIR3DL1,KIR3DL1,HGNC:6338
ENSG00000274166,protein_coding,GOLGA6L10,GOLGA6L10,HGNC:37228
ENSG00000277069,protein_coding,RXFP3,RXFP3,HGNC:24883
ENSG00000277518,polymorphic_pseudogene,MUC6,MUC6,HGNC:7517
ENSG00000280807,protein_coding,TUBGCP5,TUBGCP5,HGNC:18600
ENSG00000281690,protein_coding,ADAMTS12,ADAMTS12,HGNC:14605
ENSG00000275623,protein_coding,KIR2DL3,KIR2DL3,HGNC:6331
ENSG00000281374,transcribed_processed_pseudogene,,,
ENSG00000274657,lncRNA,FAM230I,FAM230I,HGNC:52446
ENSG00000277091,snRNA,U6,,
ENSG00000277642,snRNA,U6,,
ENSG00000282596,unprocessed_pseudogene,DNM1P38,DNM1P38,HGNC:35188
ENSG00000280971,lncRNA,,,
ENSG00000275326,protein_coding,NOSTRIN,NOSTRIN,HGNC:20203
ENSG00000282352,processed_pseudogene,ZNF965P,ZNF965P,HGNC:42025
ENSG00000281077,lncRNA,LINC02557,LINC02557,HGNC:53596
ENSG00000282037,processed_pseudogene,GXYLT1P1,GXYLT1P1,HGNC:39676
ENSG00000282782,unprocessed_pseudogene,CYP4F34P,CYP4F34P,HGNC:39953
ENSG00000282611,processed_pseudogene,CNN2P12,CNN2P12,HGNC:39834
ENSG00000275517,protein_coding,PRB1,PRB1,HGNC:9337
ENSG00000282677,processed_pseudogene,SNX18P26,SNX18P26,HGNC:39634
ENSG00000282536,processed_pseudogene,LINC00328-2P,LINC00328-2P,HGNC:42027
ENSG00000282715,unprocessed_pseudogene,ANKRD20A9P,ANKRD20A9P,HGNC:42023
ENSG00000278247,protein_coding,GOLGA6L1,GOLGA6L1,HGNC:37444
ENSG00000277445,protein_coding,CPEB1,CPEB1,HGNC:21744
ENSG00000275671,snRNA,U6,,
ENSG00000278853,snRNA,RNU6-55P,RNU6-55P,HGNC:42545
ENSG00000252379,snRNA,U6,,
ENSG00000274771,snRNA,U6,,
ENSG00000274980,snRNA,RNU6-1025P,RNU6-1025P,HGNC:47988
ENSG00000281737,unprocessed_pseudogene,MPHOSPH10P5,MPHOSPH10P5,HGNC:55691
ENSG00000281725,transcribed_unprocessed_pseudogene,ELMO2P1,ELMO2P1,HGNC:38008
ENSG00000277354,protein_coding,CRIM1,CRIM1,HGNC:2359
ENSG00000276512,transcribed_unprocessed_pseudogene,LILRP2,,
ENSG00000278476,processed_pseudogene,RPL21P36,RPL21P36,HGNC:36128
ENSG00000262892,processed_pseudogene,,,
ENSG00000274254,protein_coding,KIR3DL3,KIR3DL3,HGNC:16312
ENSG00000281754,unprocessed_pseudogene,,,
ENSG00000275083,protein_coding,KIR3DL2,KIR3DL2,HGNC:6339
ENSG00000279215,lncRNA,CRIM1-DT,CRIM1-DT,HGNC:54057
ENSG00000262634,protein_coding,SKA1,SKA1,HGNC:28109
ENSG00000280490,processed_pseudogene,,,
ENSG00000277046,misc_RNA,Metazoa_SRP,,
ENSG00000282734,lncRNA,,,
ENSG00000281997,lncRNA,,,
ENSG00000282141,lncRNA,,,
ENSG00000278489,protein_coding,KRTAP5-2,KRTAP5-2,HGNC:23597
ENSG00000282001,lncRNA,DLGAP2-AS1,DLGAP2-AS1,HGNC:50467
ENSG00000281240,lncRNA,LINC02708,LINC02708,HGNC:54225
ENSG00000281783,lncRNA,FAM99B,FAM99B,HGNC:32369
ENSG00000281733,lncRNA,FAM99A,FAM99A,HGNC:32368
ENSG00000262679,lncRNA,APOBEC3B-AS1,APOBEC3B-AS1,HGNC:43836
ENSG00000275920,protein_coding,KRTAP5-3,KRTAP5-3,HGNC:23598
ENSG00000262536,unprocessed_pseudogene,,,
ENSG00000262156,protein_coding,APOBEC3A,APOBEC3A,HGNC:17343
ENSG00000277068,protein_coding,KRTAP5-4,KRTAP5-4,HGNC:23599
ENSG00000281232,lncRNA,,,
ENSG00000282152,protein_coding,DLGAP2,DLGAP2,HGNC:2906
ENSG00000278210,protein_coding,KRTAP5-1,KRTAP5-1,HGNC:23596
ENSG00000281645,lncRNA,,,
ENSG00000277291,protein_coding,KRTAP5-5,KRTAP5-5,HGNC:23601
ENSG00000281801,lncRNA,,,
ENSG00000281953,lncRNA,,,
ENSG00000273793,protein_coding,DUSP8,DUSP8,HGNC:3074
ENSG00000263141,protein_coding,PAXBP1,PAXBP1,HGNC:13579
ENSG00000262453,lncRNA,,,
ENSG00000282110,lncRNA,MAPK4,MAPK4,HGNC:6878
ENSG00000276565,protein_coding,,,
ENSG00000262938,protein_coding,C21orf62,C21orf62,HGNC:1305
ENSG00000275031,protein_coding,METRNL,METRNL,HGNC:27584
ENSG00000282085,processed_pseudogene,,,
ENSG00000282443,lncRNA,,,
ENSG00000262132,rRNA_pseudogene,RNA5SP458,RNA5SP458,HGNC:43358
ENSG00000263270,lncRNA,,,
ENSG00000274404,protein_coding,GOLGA6L22,GOLGA6L22,HGNC:50289
ENSG00000281567,processed_pseudogene,SLC25A51P1,SLC25A51P1,HGNC:23325
ENSG00000277364,processed_pseudogene,ADH5P4,ADH5P4,HGNC:21377
ENSG00000274971,protein_coding,,,
ENSG00000263140,lncRNA,C21orf62-AS1,C21orf62-AS1,HGNC:1290
ENSG00000275731,protein_coding,KIR2DS4,KIR2DS4,HGNC:6336
ENSG00000261846,protein_coding,AADACL2,AADACL2,HGNC:24427
ENSG00000281537,processed_pseudogene,,,
ENSG00000278429,transcribed_unprocessed_pseudogene,GOLGA8EP,GOLGA8EP,HGNC:32377
ENSG00000280072,TEC,,,
ENSG00000280784,unprocessed_pseudogene,,,
ENSG00000281945,lncRNA,,,
ENSG00000280557,processed_pseudogene,GNG5P1,GNG5P1,HGNC:4409
ENSG00000280765,lncRNA,,,
ENSG00000262411,lncRNA,LINC02066,LINC02066,HGNC:52911
ENSG00000278063,snRNA,U6,,
ENSG00000262466,lncRNA,AADACL2-AS1,AADACL2-AS1,HGNC:50301
ENSG00000280898,lncRNA,,,
ENSG00000280787,transcribed_unprocessed_pseudogene,HERC2P2,HERC2P2,HGNC:4870
ENSG00000278759,protein_coding,TBCD,TBCD,HGNC:11581
ENSG00000262159,processed_pseudogene,RPS6P22,RPS6P22,HGNC:35655
ENSG00000262592,lncRNA,LRIG3-DT,LRIG3-DT,HGNC:55476
ENSG00000262036,processed_pseudogene,,,
ENSG00000274296,protein_coding,DECR2,DECR2,HGNC:2754
ENSG00000281828,unprocessed_pseudogene,HERC2P7,HERC2P7,HGNC:4875
ENSG00000281846,unprocessed_pseudogene,SPATA31E3P,SPATA31E3P,HGNC:43828
ENSG00000281422,unprocessed_pseudogene,,,
ENSG00000281356,transcribed_unprocessed_pseudogene,GOLGA8IP,GOLGA8IP,HGNC:26660
ENSG00000280700,unprocessed_pseudogene,MPHOSPH10P9,MPHOSPH10P9,HGNC:55696
ENSG00000276062,misc_RNA,Metazoa_SRP,,
ENSG00000276377,misc_RNA,Metazoa_SRP,,
ENSG00000281216,protein_coding,KIF26B,KIF26B,HGNC:25484
ENSG00000277400,protein_coding,,,
ENSG00000275456,protein_coding,KIR2DL4,KIR2DL4,HGNC:6332
ENSG00000274847,protein_coding,MAFIP,MAFIP,HGNC:31102
ENSG00000281758,protein_coding,KCNIP4,KCNIP4,HGNC:30083
ENSG00000280500,transcribed_unprocessed_pseudogene,ELMO2P1,ELMO2P1,HGNC:38008
ENSG00000278070,unprocessed_pseudogene,GOLGA8DP,GOLGA8DP,HGNC:32376
ENSG00000281559,processed_pseudogene,,,
ENSG00000280838,lncRNA,,,
ENSG00000263127,processed_pseudogene,RPL4P5,RPL4P5,HGNC:35699
ENSG00000281470,lncRNA,,,
ENSG00000277389,protein_coding,KRTAP5-6,KRTAP5-6,HGNC:23600
ENSG00000280585,protein_coding,KRTAP5-1,KRTAP5-1,HGNC:23596
ENSG00000278620,protein_coding,KRTAP5-4,KRTAP5-4,HGNC:23599
ENSG00000280679,unprocessed_pseudogene,,,
ENSG00000280618,protein_coding,CYFIP1,CYFIP1,HGNC:13759
ENSG00000278302,protein_coding,KRTAP5-5,KRTAP5-5,HGNC:23601
ENSG00000281261,lncRNA,FAM99A,FAM99A,HGNC:32368
ENSG00000281633,lncRNA,LINC02708,LINC02708,HGNC:54225
ENSG00000281176,lncRNA,,,
ENSG00000281111,lncRNA,,,
ENSG00000278165,protein_coding,DUSP8,DUSP8,HGNC:3074
ENSG00000277033,protein_coding,B3GNTL1,B3GNTL1,HGNC:21727
ENSG00000281703,unprocessed_pseudogene,,,
ENSG00000278019,unprocessed_pseudogene,,,
ENSG00000281829,lncRNA,FAM99B,FAM99B,HGNC:32369
ENSG00000280619,lncRNA,,,
ENSG00000281618,protein_coding,IFITM10,IFITM10,HGNC:40022
ENSG00000273748,protein_coding,,,
ENSG00000281380,unprocessed_pseudogene,,,
ENSG00000281191,protein_coding,KRTAP5-3,KRTAP5-3,HGNC:23598
ENSG00000281533,protein_coding,KRTAP5-2,KRTAP5-2,HGNC:23597
ENSG00000273772,protein_coding,SMN2,SMN2,HGNC:11118
ENSG00000278411,snRNA,U6,,
ENSG00000282201,lncRNA,,,
ENSG00000275338,protein_coding,RAB11FIP3,RAB11FIP3,HGNC:17224
ENSG00000275306,protein_coding,KIR2DS1,KIR2DS1,HGNC:6333
ENSG00000278403,protein_coding,KIR3DL2,KIR3DL2,HGNC:6339
ENSG00000280716,lncRNA,FRG1-DT,FRG1-DT,HGNC:51590
ENSG00000281830,lncRNA,LINC01596,,
ENSG00000281012,processed_pseudogene,,,
ENSG00000282464,lncRNA,,,
ENSG00000281916,lncRNA,,,
ENSG00000275009,protein_coding,GOLGA6L1,GOLGA6L1,HGNC:37444
ENSG00000273831,protein_coding,LRRC56,LRRC56,HGNC:25430
ENSG00000276052,snRNA,RNU1-51P,RNU1-51P,HGNC:48393
ENSG00000277848,protein_coding,MEGF11,MEGF11,HGNC:29635
ENSG00000280461,processed_pseudogene,ABCB10P1,ABCB10P1,HGNC:14114
ENSG00000276856,protein_coding,TUBGCP5,TUBGCP5,HGNC:18600
ENSG00000282457,transcribed_unprocessed_pseudogene,CSPG4P10,CSPG4P10,HGNC:48361
ENSG00000263057,protein_coding,KRT20,KRT20,HGNC:20412
ENSG00000282814,lncRNA,,,
ENSG00000274320,protein_coding,GOLGA6L9,GOLGA6L9,HGNC:37229
ENSG00000272765,protein_coding,NDUFA6,NDUFA6,HGNC:7690
ENSG00000262068,protein_coding,KRTAP3-1,KRTAP3-1,HGNC:16778
ENSG00000274780,protein_coding,PHRF1,PHRF1,HGNC:24351
ENSG00000263296,protein_coding,KRTAP3-2,KRTAP3-2,HGNC:16779
ENSG00000262024,protein_coding,TCF20,TCF20,HGNC:11631
ENSG00000262121,protein_coding,KRTAP4-9,KRTAP4-9,HGNC:18910
ENSG00000263091,protein_coding,KRTAP2-4,KRTAP2-4,HGNC:18891
ENSG00000264450,lncRNA,,,
ENSG00000282378,transcribed_unprocessed_pseudogene,,,
ENSG00000282209,transcribed_unprocessed_pseudogene,GOLGA6L17P,GOLGA6L17P,HGNC:49414
ENSG00000282485,lncRNA,LINC00235,LINC00235,HGNC:14138
ENSG00000282214,lncRNA,CAPN15,CAPN15,HGNC:11182
ENSG00000263309,protein_coding,KRT23,KRT23,HGNC:6438
ENSG00000274018,misc_RNA,Y_RNA,,
ENSG00000282755,protein_coding,,,
ENSG00000282514,unprocessed_pseudogene,,,
ENSG00000282183,transcribed_unprocessed_pseudogene,GOLGA2P10,GOLGA2P10,HGNC:26229
ENSG00000272901,protein_coding,SMDT1,SMDT1,HGNC:25055
ENSG00000275737,protein_coding,KIR2DS2,KIR2DS2,HGNC:6334
ENSG00000278481,protein_coding,KIR2DL5B,KIR2DL5B,HGNC:16346
ENSG00000281425,transcribed_unprocessed_pseudogene,,,
ENSG00000280638,unprocessed_pseudogene,CDH12P2,CDH12P2,HGNC:1752
ENSG00000280840,transcribed_unprocessed_pseudogene,PMCHL2,PMCHL2,HGNC:9111
ENSG00000277163,protein_coding,KIR2DS3,KIR2DS3,HGNC:6335
ENSG00000273616,lncRNA,NDUFA6-DT,NDUFA6-DT,HGNC:45273
ENSG00000278086,protein_coding,,,
ENSG00000278562,transcribed_unprocessed_pseudogene,,,
ENSG00000272813,processed_pseudogene,OLA1P1,OLA1P1,HGNC:45274
ENSG00000277540,protein_coding,KIR2DL4,KIR2DL4,HGNC:6332
ENSG00000262303,lncRNA,,,
ENSG00000277844,lncRNA,DIS3L-AS1,DIS3L-AS1,HGNC:55369
ENSG00000276910,protein_coding,GTF2H2,GTF2H2,HGNC:4656
ENSG00000263181,polymorphic_pseudogene,CYP2D7,CYP2D7,HGNC:2624
ENSG00000276896,protein_coding,GOLGA8F,GOLGA8F,HGNC:32378
ENSG00000282280,lncRNA,,,
ENSG00000274042,protein_coding,GOLGA6L10,,
ENSG00000276228,unprocessed_pseudogene,UBE2Q2P6,UBE2Q2P6,HGNC:49412
ENSG00000280750,lncRNA,,,
ENSG00000273673,transcribed_processed_pseudogene,,,
ENSG00000280613,lncRNA,NDUFA6-DT,NDUFA6-DT,HGNC:45273
ENSG00000281976,transcribed_unprocessed_pseudogene,ADAMTS7P1,ADAMTS7P1,HGNC:49407
ENSG00000262473,protein_coding,GART,GART,HGNC:4163
ENSG00000273785,unprocessed_pseudogene,CYP2D8P,CYP2D8P,HGNC:2628
ENSG00000278088,polymorphic_pseudogene,CYP2D7,CYP2D7,HGNC:2624
ENSG00000280821,lncRNA,,,
ENSG00000282090,unprocessed_pseudogene,HERC2P11,HERC2P11,HGNC:49882
ENSG00000272835,protein_coding,SMDT1,SMDT1,HGNC:25055
ENSG00000282084,transcribed_unprocessed_pseudogene,UBE2Q2P2,UBE2Q2P2,HGNC:37440
ENSG00000276143,processed_pseudogene,,,
ENSG00000275855,unprocessed_pseudogene,,,
ENSG00000282126,processed_pseudogene,,,
ENSG00000262845,protein_coding,KRT40,KRT40,HGNC:26707
ENSG00000273651,protein_coding,GOLGA8G,GOLGA8G,HGNC:25328
ENSG00000274692,protein_coding,KIR2DL1,KIR2DL1,HGNC:6329
ENSG00000273194,processed_pseudogene,OLA1P1,OLA1P1,HGNC:45274
ENSG00000273397,protein_coding,NDUFA6,NDUFA6,HGNC:7690
ENSG00000275037,protein_coding,KIR3DS1,KIR3DS1,HGNC:6340
ENSG00000275049,protein_coding,,,
ENSG00000262148,processed_pseudogene,RPS5P3,RPS5P3,HGNC:10427
ENSG00000262911,protein_coding,DNAJC28,DNAJC28,HGNC:1297
ENSG00000262055,unprocessed_pseudogene,CYP2D8P,CYP2D8P,HGNC:2628
ENSG00000275062,protein_coding,KIR3DL3,KIR3DL3,HGNC:16312
ENSG00000272532,polymorphic_pseudogene,CYP2D6,CYP2D6,HGNC:2625
ENSG00000262808,protein_coding,KRTAP1-1,KRTAP1-1,HGNC:16772
ENSG00000262795,protein_coding,IFNGR2,IFNGR2,HGNC:5440
ENSG00000262731,protein_coding,,,
ENSG00000263229,protein_coding,KRTAP4-11,KRTAP4-11,HGNC:18911
ENSG00000262487,lncRNA,,,
ENSG00000262376,unprocessed_pseudogene,KRTAP2-5P,KRTAP2-5P,HGNC:18920
ENSG00000262347,protein_coding,KRTAP1-3,KRTAP1-3,HGNC:16771
ENSG00000262520,protein_coding,KRTAP4-16,KRTAP4-16,HGNC:18921
ENSG00000263243,protein_coding,KRT12,KRT12,HGNC:6414
ENSG00000280815,unprocessed_pseudogene,OR2AS2P,OR2AS2P,HGNC:31248
ENSG00000278659,protein_coding,OR2T6,OR2T6,HGNC:15018
ENSG00000275754,protein_coding,OR2T2,OR2T2,HGNC:14725
ENSG00000275617,protein_coding,OR2T4,OR2T4,HGNC:15016
ENSG00000261862,protein_coding,KRTAP1-5,KRTAP1-5,HGNC:16777
ENSG00000281489,protein_coding,OR2T7,OR2T7,HGNC:15019
ENSG00000273508,protein_coding,OR2T1,OR2T1,HGNC:8277
ENSG00000262164,protein_coding,KRT39,KRT39,HGNC:32971
ENSG00000277113,protein_coding,OR2T3,OR2T3,HGNC:14727
ENSG00000280476,unprocessed_pseudogene,MPHOSPH10P5,MPHOSPH10P5,HGNC:55691
ENSG00000275102,protein_coding,OR2T5,OR2T5,HGNC:15017
ENSG00000274040,misc_RNA,Metazoa_SRP,,
ENSG00000281658,lncRNA,,,
ENSG00000277982,protein_coding,KIR3DL2,KIR3DL2,HGNC:6339
ENSG00000262616,unprocessed_pseudogene,KRTAP3-4P,KRTAP3-4P,HGNC:18919
ENSG00000261852,protein_coding,KRTAP2-1,KRTAP2-1,HGNC:16775
ENSG00000281915,lncRNA,MUC20-OT1,MUC20-OT1,HGNC:53807
ENSG00000263101,protein_coding,KRTAP3-3,KRTAP3-3,HGNC:18890
ENSG00000262862,protein_coding,KRTAP2-3,KRTAP2-3,HGNC:18906
ENSG00000263236,protein_coding,KRTAP4-12,KRTAP4-12,HGNC:16776
ENSG00000282113,lncRNA,,,
ENSG00000282114,lncRNA,LINC00824,LINC00824,HGNC:50281
ENSG00000263242,protein_coding,KRTAP1-4,KRTAP1-4,HGNC:18904
ENSG00000266286,protein_coding,,,
ENSG00000261968,protein_coding,KRTAP4-8,,
ENSG00000281417,processed_pseudogene,,,
ENSG00000272000,protein_coding,,,
ENSG00000263160,protein_coding,TMEM50B,TMEM50B,HGNC:1280
ENSG00000273635,unprocessed_pseudogene,,,
ENSG00000282531,processed_pseudogene,,,
ENSG00000276455,unprocessed_pseudogene,,,
ENSG00000281794,lncRNA,MUC20-OT1,MUC20-OT1,HGNC:53807
ENSG00000281946,unprocessed_pseudogene,,,
ENSG00000274192,processed_pseudogene,ABCB10P4,ABCB10P4,HGNC:31130
ENSG00000273969,processed_pseudogene,,,
ENSG00000282058,unprocessed_pseudogene,,,
ENSG00000276485,unprocessed_pseudogene,GOLGA6L25P,GOLGA6L25P,HGNC:55711
ENSG00000276005,transcribed_unprocessed_pseudogene,,,
ENSG00000278846,processed_pseudogene,OLA1P1,OLA1P1,HGNC:45274
ENSG00000281184,lncRNA,PSMB1,PSMB1,HGNC:9537
ENSG00000282516,processed_pseudogene,,,
ENSG00000282731,processed_pseudogene,,,
ENSG00000280556,lncRNA,,,
ENSG00000282587,processed_pseudogene,,,
ENSG00000280722,lncRNA,,,
ENSG00000280880,lncRNA,,,
ENSG00000281761,lncRNA,,,
ENSG00000277278,protein_coding,HERC2,HERC2,HGNC:4868
ENSG00000281542,lncRNA,,,
ENSG00000275333,protein_coding,FAM120B,FAM120B,HGNC:21109
ENSG00000277365,protein_coding,NDUFA6,NDUFA6,HGNC:7690
